session_id,target
1,0.0015363468744139619
2,2.247229906007036e-08
3,4.98445303284411e-08
4,1.2277589046697195e-07
5,1.1390589517831699e-05
6,0.0005458157801892543
7,0.001738015790747485
8,0.0003256948703340362
9,0.00027037539321559084
10,0.010234364721599531
11,4.541571137731208e-05
12,6.657786389303439e-05
13,0.00043745361939755823
14,0.40535724441366117
15,5.6235075445389884e-05
16,0.0025961762139227102
17,0.0007447218048626662
18,3.428328885649168e-05
19,0.0005184067349393563
20,6.303603170343702e-07
21,0.04433618654994264
22,2.504932070675255e-07
23,3.7239716564034366e-05
24,0.0005056639647050375
25,0.002198555021406405
26,3.4183567358086435e-08
27,0.0007339768895650534
28,3.622249504290578e-07
29,0.0071988527220920836
30,9.387192817092675e-05
31,0.013271799111685719
32,0.009481062597585644
33,0.0008165781093914642
34,3.4577041903943414e-07
35,0.006099208798817385
36,0.0003340028798744734
37,3.899439388455664e-08
38,4.903012578158666e-08
39,9.387192817092675e-05
40,2.4660232535617573e-05
41,0.00035625827556402334
42,0.006640805870227113
43,5.3465150259285024e-06
44,2.5184494445067037e-06
45,0.2788035916194932
46,7.616392091310643e-06
47,0.006854595971612988
48,0.00021180621290794343
49,2.0867349781881277e-05
50,1.4552129096518576e-05
51,2.5382778967793035e-07
52,4.657709895811337e-06
53,0.03675881172843541
54,5.783728761698516e-05
55,3.245638642481267e-05
56,0.0013802097518931346
57,2.7015759939893774e-06
58,6.57932235383597e-05
59,7.70206464580953e-06
60,7.181323431824015e-06
61,1.781558515798711e-05
62,0.00606759597742595
63,2.9821955649856003e-05
64,0.00010611643103499722
65,6.417381395476504e-06
66,5.403172627977387e-07
67,0.0008990410263285004
68,3.618909394176366e-05
69,0.0852811188694817
70,0.00036020640078703687
71,8.09628395942108e-05
72,7.70206464580953e-06
73,0.00351055703705359
74,2.247229906007036e-08
75,3.211013621440761e-05
76,9.855262041086668e-05
77,0.00041390514707232025
78,0.0013810201183193853
79,1.4063733668514785e-05
80,0.0004181423270882548
81,2.502732198128249e-05
82,0.00011472461960741892
83,3.696783183761989e-08
84,0.8793231555557895
85,7.583747129857722e-06
86,1.0172819607547671e-06
87,0.0020521036738375574
88,0.00019465940088734824
89,0.0006788714695923648
90,0.032802857991911974
91,0.00022923548168315882
92,3.1939414948742447e-06
93,0.012650330941691967
94,0.0003316676745499552
95,0.017591175881124042
96,1.4596431633160006e-07
97,0.00010344133051893317
98,0.00012199127849477518
99,4.8188051509478533e-05
100,0.00025523062046933765
101,0.001806543487094185
102,0.02167506808748366
103,0.0017951398386318639
104,0.0015217532530748242
105,8.429411041973934e-06
106,0.00018028157603783643
107,0.0010238561314334328
108,7.2185204565160405e-06
109,4.1720021732671496e-05
110,8.854014368045712e-05
111,0.00012345996513581526
112,2.816600675539641e-07
113,0.016274987238970338
114,1.0653038450480084e-05
115,8.043491683302178e-05
116,1.0889336831162624e-05
117,0.0010022542377441208
118,0.0002005900184236727
119,6.8686009165344e-05
120,0.00016667358419354426
121,4.600910422938532e-05
122,9.387192817092675e-05
123,0.0002337440802877257
124,3.805484768712447e-06
125,0.003976451186072557
126,9.151087846205237e-07
127,2.4070306257012108e-08
128,0.0008351630964613069
129,0.0008023124433731773
130,0.0025188467978565204
131,0.043401550119486924
132,0.001738015790747485
133,0.0011176861240187854
134,1.8683384732507456e-06
135,3.188943757785247e-06
136,0.00010698319062602395
137,0.0005382020029438727
138,0.0008589310458714288
139,2.558643420166235e-06
140,0.0020584452141247924
141,1.2663193932359044e-08
142,0.0007581716911981739
143,0.0006024405405012053
144,0.002195264624450141
145,2.247229906007036e-08
146,0.005632554642655861
147,0.0008173306930674105
148,0.0010464406524382506
149,0.0009689894551193413
150,0.008506576025591116
151,2.935736594586738e-06
152,0.00196399573436737
153,0.0036206782142767543
154,0.002030147025116624
155,2.397196858932512e-05
156,8.479870442156253e-05
157,0.00014493550840323006
158,0.00010698319062602395
159,1.952380628110673e-06
160,9.387192817092675e-05
161,0.000704903525659314
162,0.00011056865975023226
163,8.555910317276697e-05
164,0.0013529404508134967
165,4.795728203869243e-07
166,3.6933112913996357e-05
167,0.0035544651138254358
168,0.0009673840133707124
169,0.0009393031935033304
170,0.0010208311272896639
171,0.001761438970378827
172,1.1791000542325929e-05
173,8.646396682191338e-05
174,2.4435229995504567e-05
175,0.6737114500326907
176,0.000977288695469226
177,0.004149684874950576
178,3.494841100888611e-07
179,2.1303154447609594e-05
180,8.05139721394901e-05
181,0.000426598049844287
182,0.02555754530983934
183,0.0004899309593805283
184,6.812194948966169e-06
185,0.0002107677977565127
186,4.41243259520216e-05
187,1.987098295893217e-06
188,1.1851016574301573e-06
189,0.001383122178435922
190,1.4734009925373188e-05
191,0.001023811302178543
192,0.00015246421688682734
193,0.0008002520926984044
194,0.017030819208604754
195,0.00045631521777839904
196,1.466812179877613e-08
197,0.0002940742452359914
198,0.0025175661402374607
199,0.0013400659106230686
200,5.5532342318817696e-06
201,7.616392091310643e-06
202,0.07239295272648806
203,1.1471040630266475e-06
204,0.00014620045779401516
205,0.005330552027473181
206,2.77255395324781e-09
207,7.433684266788439e-05
208,0.0248592466391872
209,4.28814428749335e-06
210,0.00128630671947462
211,1.1186759112440189e-05
212,0.0037330174596611823
213,4.4073113761263616e-05
214,0.0012591158552593574
215,0.016920206617350244
216,0.0030885474037916725
217,0.006722755580819167
