session_id,target
1,7.609326052449102e-05
2,9.342182381326899e-08
3,2.378347154992801e-07
4,4.126753970294348e-08
5,3.8994612957229014e-05
6,2.616874419307874e-05
7,0.003976300567247102
8,0.000985728721457214
9,1.889141171995441e-05
10,0.0007866982754578478
11,0.00013923938454627312
12,5.987365829403438e-06
13,2.3663959557389062e-05
14,0.020482319792152776
15,0.00038039148163036097
16,0.0001427585800231379
17,0.001734876129793694
18,3.291509201291034e-06
19,0.0015901702904201334
20,5.134429828796705e-07
21,0.049883198063455834
22,9.04747246577083e-08
23,0.00016409944587489545
24,0.00011714032376745318
25,0.0060884936119859
26,5.602604212136068e-07
27,4.073254830513811e-05
28,5.6819408461492155e-08
29,0.013785357505305108
30,0.00022517521608637661
31,0.024505893109526437
32,0.020738190682543796
33,4.63607327516417e-05
34,1.6235795156888332e-06
35,0.017085331401498847
36,0.001199302070540221
37,4.572052192155756e-09
38,1.41892210743898e-07
39,0.00022517521608637661
40,1.98231404201555e-06
41,0.0011428642779629287
42,0.0005612486660469051
43,3.513405183272954e-05
44,8.863253974029546e-06
45,0.23124454303645806
46,2.5856166528993118e-05
47,0.00017445691612297156
48,1.0030475896637594e-05
49,6.821289677564668e-05
50,1.1005866090775566e-06
51,4.411027852464448e-08
52,2.7617991960058927e-05
53,0.05789045670497211
54,0.00018566703658562717
55,8.148534530201357e-05
56,0.00024648870196930045
57,2.76381014686749e-07
58,5.641994860861932e-06
59,1.7778390640666835e-06
60,4.553728275073672e-07
61,1.42938007971701e-06
62,0.0003606704934590302
63,1.9838963827311978e-06
64,0.0002238754430732482
65,1.8963456263260955e-06
66,1.0339622050419705e-06
67,0.00010635694128772184
68,0.00014347845949312695
69,0.12144225219584692
70,2.06395231343787e-05
71,0.00022217874098079553
72,9.278430605416717e-05
73,0.0008368082362597075
74,4.876046843916334e-06
75,0.00013834582454977465
76,0.00040004247644278776
77,0.0010526368326172785
78,0.0031011548875934016
79,4.7332917058012455e-05
80,1.5731782262317408e-05
81,7.689022251622381e-06
82,2.966151857570055e-05
83,6.1729513798536906e-09
84,0.9058029912134028
85,4.343368161935093e-05
86,8.48227386250289e-07
87,0.005250436376805333
88,0.0005045464800094844
89,0.001962776394240997
90,0.10068842858855327
91,1.5545225121927625e-05
92,3.261268830917741e-07
93,0.027401968075401083
94,3.721166082805447e-05
95,0.0022337382990592273
96,3.078624280496976e-07
97,0.000235105534556427
98,8.181466097496318e-06
99,4.241213851732014e-06
100,0.0007052072263025349
101,7.285155046371373e-05
102,0.00233683901433109
103,8.871146602561981e-05
104,0.00010934293033612186
105,2.4329135777938233e-05
106,1.6971740133151216e-05
107,0.0001796447413370936
108,2.3999632962239966e-05
109,3.8061143401047786e-06
110,8.875715507021537e-06
111,0.0004976695596378198
112,4.2605338054065304e-08
113,0.0006561229001889533
114,9.075521882708434e-07
115,4.791926132238387e-06
116,9.321180630962955e-07
117,0.0001012143114680257
118,0.0013887315089028492
119,1.277077344142303e-06
120,0.00040522153176950635
121,3.3410661864689636e-06
122,4.315140220687169e-06
123,1.9635290349969827e-05
124,2.4450239695772313e-05
125,0.007062467751895311
126,4.3031597502435973e-07
127,1.1195474963448657e-07
128,4.3607072905305454e-05
129,0.003153091028339362
130,0.005922873188036978
131,0.0013065472607263402
132,0.003976300567247102
133,0.00240318984355513
134,1.418563954314874e-05
135,3.567494847344437e-07
136,0.00021965590263508183
137,3.706016495287122e-05
138,0.0024355413292742882
139,1.2602809750619521e-06
140,9.994844405985002e-05
141,2.9428294963418522e-08
142,3.907276219513776e-05
143,3.756237415408255e-05
144,0.005011629440903327
145,9.342182381326899e-08
146,0.00035226595046956464
147,7.406292598282965e-05
148,0.0022440068018137857
149,0.0038804626607368223
150,0.014133272011799106
151,3.108230692324006e-07
152,0.005215620574869754
153,0.00015798755435572265
154,8.593293250851227e-05
155,0.00015492855582155
156,4.004386554473705e-06
157,7.58888785370221e-06
158,0.00021965590263508183
159,3.8517960451122284e-05
160,4.315140220687169e-06
161,0.0018667391606947152
162,0.0002786735080207413
163,0.0002798239202832797
164,0.004978989682339621
165,1.2511813900172062e-06
166,3.0229467578955124e-06
167,0.011876094482158725
168,0.0038805376987567017
169,0.0022970760665588954
170,0.001701521586285534
171,0.004223875433761568
172,7.874106767192135e-05
173,0.00022205650009037597
174,0.00010410211845650085
175,0.5105454511758375
176,0.0023526433706552267
177,0.007515046285232297
178,1.9511796137426765e-06
179,8.604680786585522e-05
180,0.000792448581279275
181,3.2038620348978255e-05
182,0.0010980447935691926
183,1.6660906708091895e-05
184,3.5795026440135216e-05
185,3.173687596419128e-05
186,0.0001164180172555097
187,1.386556366721866e-07
188,3.6572937686471396e-07
189,0.004507804567717395
190,4.873181037327774e-05
191,4.700379973189277e-05
192,8.768904373765878e-06
193,0.0022828710671966676
194,0.0004457699239597737
195,2.1310467392758798e-05
196,2.567896157520679e-06
197,0.0007878858505295585
198,0.005332554976332766
199,0.01872922953646845
200,1.9154863052419193e-06
201,2.5856166528993118e-05
202,0.10118633356470351
203,5.844795340721107e-07
204,9.973748978239591e-06
205,0.020834374437767054
206,3.232954478154694e-10
207,0.0002616611893404722
208,0.0006987071570691157
209,3.462898550516823e-07
210,0.0025084014222775245
211,4.79858083210035e-05
212,0.005457327557299423
213,3.2168564482064834e-06
214,0.003532693653789424
215,0.0005141254993289988
216,0.00883822413058393
217,0.015139785545894388
218,0.0022970760665588954
219,0.0047442957768929275
220,0.0018140534262960258
221,0.0008705270626315611
222,1.3079551228342051e-05
223,0.0018793236498150655
224,0.0022970760665588954
225,0.07970787706781457
226,0.007516668431047474
227,0.00148323068071129
228,1.5524952047027706e-05
229,1.5870578093058783e-05
230,0.0014109650561764263
231,5.51107942762919e-05
232,5.901607034835787e-06
233,5.107451891223357e-06
234,0.008357728532317437
235,5.494294481151864e-05
236,0.00010003219915025081
237,0.002071556135625372
238,0.003976300567247102
239,0.00022517521608637661
240,0.004738313267919359
241,3.404233148449269e-05
242,8.428773135922658e-09
243,3.347746129698467e-09
244,6.135699222947185e-06
245,0.00023060926032390515
246,2.1181386107633536e-05
247,0.027153391556879503
248,0.0006344225614129152
249,1.996544214343541e-05
250,0.0005265562628032172
251,0.041612629431923794
252,5.940794225461542e-06
253,2.224653863286789e-05
254,0.0019015970328027593
255,0.0011849707687644022
256,8.117642174996703e-09
257,3.994230497950079e-05
258,0.006187543828144387
259,0.007575127417532151
260,0.0007386912933207554
261,0.00010301488905432365
262,0.00134603839559442
263,0.00046911988324583145
264,0.0038856418044211074
265,5.151294686796446e-05
266,1.1946488854181954e-06
267,3.9542961077142983e-11
268,5.6638243980722895e-05
269,0.0006166556925689662
270,0.0009072910439309768
271,1.5794088929666265e-06
272,4.8932683252420955e-05
273,3.07561192894569e-06
274,0.0034653664622528186
275,0.004685174876329267
276,6.697781144285073e-07
277,0.0019510863384465478
278,0.005854120659494936
279,2.5139828479013804e-06
280,0.0037618055624249035
281,3.289850670103539e-05
282,0.00021141317801783173
283,0.00221321198935895
284,2.024927742283984e-05
285,1.1278484026800804e-05
286,5.0259983433401017e-08
287,0.0028042032645786384
288,4.6530628438644994e-07
289,0.0011537833552374575
290,2.0387650518896944e-06
291,0.0015680677344435494
292,0.00045581082893760564
293,0.004920771457426528
294,2.4554387683958672e-05
295,7.603779903903618e-06
296,1.0751264115821857e-05
297,4.825093114852997e-05
298,2.561722068706011e-05
299,1.6530398071605348e-07
300,9.285107968584406e-06
301,2.0387650518896944e-06
302,8.797731047027178e-05
303,2.45748497168076e-06
304,0.00053923533385649
305,0.07345052140830272
306,1.0023212410998772e-06
307,0.0023985627556629328
308,4.0844068513161525e-05
309,0.0036797014092406232
310,3.3322336688877496e-06
311,0.0026090612527191023
312,0.003422315484343902
313,0.0007872386873544118
314,5.963933465522045e-06
315,8.497282086044423e-05
316,1.3180715246276837e-05
317,0.005532082175808059
318,1.7277918126023004e-05
319,2.7914366938530055e-05
320,0.00016359022966528218
321,0.0072747550251699026
322,7.046250039806353e-06
323,9.928921626676674e-06
324,0.0067648187257255575
325,0.00500357462852396
326,0.003313122521457596
327,7.872928556491853e-05
328,0.0029716884700418346
329,4.315140220687169e-06
330,1.4387203014433215e-06
331,0.012295116656299766
332,0.0011082936638326937
333,0.30716647962383453
334,5.357429496485505e-06
335,2.7973711786162232e-05
336,8.620882623471403e-05
337,0.0013138731270000462
338,0.007613808379912868
339,5.146707318160547e-06
340,0.0023814815858292015
341,4.12290150094876e-07
342,0.0013129110874951322
343,0.003948667001483924
344,0.002740744452306109
345,0.0013772063766524683
346,6.147348073628926e-05
347,0.9599822248604631
348,1.0628800485681802e-06
349,7.1415317693314e-07
350,0.006977584770035292
351,8.001087842187184e-05
352,0.0011553612998333638
353,0.0467475130587414
354,0.0013916124632727652
355,0.004976510913787907
356,0.00015866433839335927
357,0.00013029706282812565
358,4.876046843916334e-06
359,0.0009377420958897286
360,2.2992398569992057e-05
361,0.001826261272959232
362,0.0007480386674578605
363,4.303430325235238e-05
364,0.0005932282539499212
365,1.1607190761437859e-09
366,7.795246490012142e-10
367,1.9989935155872777e-07
368,0.0075684442326252495
369,0.0032072879355008067
370,1.2570305311327717e-06
371,0.003976300567247102
372,8.566401232813727e-07
373,6.417493075362236e-07
374,1.1738978987202163e-07
375,4.1619574564633266e-05
376,0.0036908343748997393
377,0.0002615269783210549
378,2.7665973424747844e-07
379,1.4987444719819688e-07
380,4.679099204448063e-05
381,0.0014579754026616738
382,0.004609590970187666
383,5.677950766590821e-06
384,0.00010340354641120113
385,0.002623654851327314
386,0.00022317889629794275
387,0.000957721814747232
388,0.0031807510724232687
389,5.083360445235555e-06
390,2.122104851173335e-05
391,2.721061842148095e-05
392,0.000844574532214264
393,7.648120318391402e-05
394,2.197259129319469e-06
395,1.8665450962315106e-05
396,0.00038229731751031554
397,2.0195347039045825e-05
398,0.0005060109074197514
399,3.692162412524611e-09
400,9.921838897182615e-05
401,3.1482453526021254e-07
402,8.744584092260388e-05
403,5.4241784200983364e-05
404,0.18737137180627467
405,0.0003542496470531761
406,0.013351462918224881
407,2.350030259078761e-05
408,2.33798596377055e-06
409,0.004728367769681528
410,0.00014407975147978573
411,3.2574858243628418e-06
412,9.984876014751474e-07
413,0.0016052308391074665
414,8.858147202002726e-06
415,4.460192878457848e-08
416,4.8642273715855705e-05
417,0.0064555286601784756
418,3.6681564790508613e-07
419,3.0982105476889525e-06
420,0.0005395803361754446
421,0.003239381253409902
422,0.003976300567247102
423,1.4876687062070494e-05
424,6.082015030716828e-05
425,2.2987333154052523e-09
426,0.4507700989134336
427,1.1991688695392238e-05
428,9.498115622909404e-10
429,0.00012415189777593513
430,4.315140220687169e-06
431,7.204840760938529e-07
432,0.004491052812696721
433,2.8010897456623063e-05
434,0.001375363248309147
435,8.142093716854336e-06
436,0.0016396340558939178
437,0.00016137982145125528
438,0.00010549655729767668
439,4.5876418082871646e-05
440,2.8826777845997978e-08
441,1.8371610063361557e-05
442,9.242648801549702e-06
443,2.1932805727950997e-06
444,1.4780218907761215e-05
445,0.00011388175803130468
446,0.0030971763514021115
